node,layer,lat,lon,degree,geometry
3391,2,51.03324,0.81636,12,"0.81636, 51.03324"
11096,2,51.06838,0.85452,15,"0.85452, 51.06838"
41883,2,51.18501,0.92932,15,"0.92932, 51.18501"
45019,2,51.1472,0.87385,77,"0.87385, 51.1472"
118166,2,51.24461,0.97592,4,"0.97592, 51.24461"
168730,2,51.15647,0.74741,4,"0.74741, 51.15647"
169399,2,51.2081,0.79035,4,"0.79035, 51.2081"
